scenario,model_name,run_id,mlflow_model_uri,test_path,sample_size,load_model_ms,predict_single_mean_ms,predict_single_p50_ms,predict_single_p95_ms,predict_single_p99_ms,predict_single_min_ms,predict_single_max_ms,predict_proba_single_mean_ms,predict_proba_single_p50_ms,predict_proba_single_p95_ms,predict_proba_single_p99_ms,predict_proba_single_min_ms,predict_proba_single_max_ms,predict_batch_rows,predict_batch_repeats,predict_batch_mean_ms,predict_batch_p50_ms,predict_batch_p95_ms,predict_batch_per_row_mean_ms,predict_batch_per_row_p50_ms,predict_batch_per_row_p95_ms,threshold,threshold_predict_single_mean_ms,threshold_predict_single_p50_ms,threshold_predict_single_p95_ms,threshold_predict_single_p99_ms,threshold_predict_single_min_ms,threshold_predict_single_max_ms
after_preprocessing,Logistic_Regression,74d18c2004404c7093b55e636140645f,runs:/74d18c2004404c7093b55e636140645f/model_file,data/staged_pipeline/processed/test_clean.csv,200,81.67583006434143,3.3308953599771485,3.292646026238799,3.542876162100583,3.7240708200260992,3.206960973329842,3.799375961534679,3.335599193815142,3.2672734814696014,3.766997612547129,4.149282802827655,3.147333045490086,4.628063994459808,200,10,4.9527483060956,5.064408003818244,5.1760940928943455,0.024763741530478,0.02532204001909122,0.025880470464471728,0.5,3.3910392527468503,3.239555924665183,4.713069781428203,4.774332367815076,3.14695097040385,4.888036986812949
after_preprocessing,Logistic_Regression,74d18c2004404c7093b55e636140645f,runs:/74d18c2004404c7093b55e636140645f/model_file,data/staged_pipeline/processed/test_clean.csv,200,81.67583006434143,3.3308953599771485,3.292646026238799,3.542876162100583,3.7240708200260992,3.206960973329842,3.799375961534679,3.335599193815142,3.2672734814696014,3.766997612547129,4.149282802827655,3.147333045490086,4.628063994459808,200,10,4.9527483060956,5.064408003818244,5.1760940928943455,0.024763741530478,0.02532204001909122,0.025880470464471728,0.35,3.2384396670386195,3.1850719824433327,3.423739509889855,3.7932375934906304,3.1305699376389384,3.8412949070334435
after_preprocessing,Random_Forest,c115dccb8aad4f80adc730f8171c514b,runs:/c115dccb8aad4f80adc730f8171c514b/model_file,data/staged_pipeline/processed/test_clean.csv,200,1623.268566094339,10.9194982459303,10.748958040494472,11.71083582448773,12.346023907884955,10.408175992779434,14.521220000460744,10.892974744201638,10.778723983094096,11.756472091656178,12.444039903348301,10.437530931085348,14.501282013952732,200,10,21.4292393065989,21.39572351006791,21.76573345786892,0.10714619653299451,0.10697861755033955,0.1088286672893446,0.5,10.771688935928978,10.696334997192025,11.356879479717463,11.734884794568643,10.390437091700733,11.967787984758615
after_preprocessing,Random_Forest,c115dccb8aad4f80adc730f8171c514b,runs:/c115dccb8aad4f80adc730f8171c514b/model_file,data/staged_pipeline/processed/test_clean.csv,200,1623.268566094339,10.9194982459303,10.748958040494472,11.71083582448773,12.346023907884955,10.408175992779434,14.521220000460744,10.892974744201638,10.778723983094096,11.756472091656178,12.444039903348301,10.437530931085348,14.501282013952732,200,10,21.4292393065989,21.39572351006791,21.76573345786892,0.10714619653299451,0.10697861755033955,0.1088286672893446,0.35,10.78641722095199,10.69792453199625,11.376551567809656,12.214040644466868,10.45135990716517,14.333899947814643
after_preprocessing,Naive_Bayes,adc4a2fb5bcf4c38957791b7145240f0,runs:/adc4a2fb5bcf4c38957791b7145240f0/model_file,data/staged_pipeline/processed/test_clean.csv,200,82.9684609780088,3.2817823154618964,3.240311983972788,3.5290097002871326,4.389917813241482,3.15440003760159,4.640751983970404,3.419581583584659,3.332524502184242,3.8454082445241506,4.2885524290613795,3.2686799531802535,4.965162021107972,200,10,3.7020507850684226,3.592527995351702,4.066389909712598,0.018510253925342113,0.01796263997675851,0.02033194954856299,0.5,3.4400617954088375,3.378072055056691,3.937616024632007,4.047020592261105,3.280918928794563,4.230677033774555
after_preprocessing,Naive_Bayes,adc4a2fb5bcf4c38957791b7145240f0,runs:/adc4a2fb5bcf4c38957791b7145240f0/model_file,data/staged_pipeline/processed/test_clean.csv,200,82.9684609780088,3.2817823154618964,3.240311983972788,3.5290097002871326,4.389917813241482,3.15440003760159,4.640751983970404,3.419581583584659,3.332524502184242,3.8454082445241506,4.2885524290613795,3.2686799531802535,4.965162021107972,200,10,3.7020507850684226,3.592527995351702,4.066389909712598,0.018510253925342113,0.01796263997675851,0.02033194954856299,0.35,3.4080903319409117,3.363038005772978,3.6299182567745443,4.589353743940592,3.2661809818819165,4.625497036613524
after_preprocessing,KNN,75d7f4d426da4d54bbbb02d253f05199,runs:/75d7f4d426da4d54bbbb02d253f05199/model_file,data/staged_pipeline/processed/test_clean.csv,200,442.77011801023036,6.450305240578018,6.263098446652293,7.624868548009545,8.633754913462324,6.202053977176547,9.032392059452832,6.303188154124655,6.229516991879791,6.643020501360296,7.5911953020840865,6.167704006657004,7.915133028291166,200,10,20.905105292331427,20.888943457975984,20.9929475618992,0.10452552646165714,0.10444471728987992,0.104964737809496,0.5,6.327310755150393,6.238228001166135,6.879974715411663,7.790205476339905,6.177294999361038,8.275873027741909
after_preprocessing,KNN,75d7f4d426da4d54bbbb02d253f05199,runs:/75d7f4d426da4d54bbbb02d253f05199/model_file,data/staged_pipeline/processed/test_clean.csv,200,442.77011801023036,6.450305240578018,6.263098446652293,7.624868548009545,8.633754913462324,6.202053977176547,9.032392059452832,6.303188154124655,6.229516991879791,6.643020501360296,7.5911953020840865,6.167704006657004,7.915133028291166,200,10,20.905105292331427,20.888943457975984,20.9929475618992,0.10452552646165714,0.10444471728987992,0.104964737809496,0.35,6.335517574334517,6.2298160046339035,7.015856506768614,7.609413512982426,6.1720130033791065,7.966407923959196
after_preprocessing,Decision_Tree,6f43a0c746974c2c9fa6e4ba33ba29ac,runs:/6f43a0c746974c2c9fa6e4ba33ba29ac/model_file,data/staged_pipeline/processed/test_clean.csv,200,85.88803501334041,3.304713839897886,3.246689972002059,3.622448712121695,3.965219879755747,3.1237369403243065,4.714273032732308,3.2412117603234947,3.226009488571435,3.4221002308186144,3.659570415038615,3.1297389650717378,3.7081300979480147,200,10,3.457293997053057,3.421300556510687,3.6183792108204216,0.017286469985265285,0.017106502782553434,0.018091896054102108,0.5,3.3421339507913217,3.2303884509019554,3.961346426513046,5.38307010079734,3.133067046292126,5.706212017685175
after_preprocessing,Decision_Tree,6f43a0c746974c2c9fa6e4ba33ba29ac,runs:/6f43a0c746974c2c9fa6e4ba33ba29ac/model_file,data/staged_pipeline/processed/test_clean.csv,200,85.88803501334041,3.304713839897886,3.246689972002059,3.622448712121695,3.965219879755747,3.1237369403243065,4.714273032732308,3.2412117603234947,3.226009488571435,3.4221002308186144,3.659570415038615,3.1297389650717378,3.7081300979480147,200,10,3.457293997053057,3.421300556510687,3.6183792108204216,0.017286469985265285,0.017106502782553434,0.018091896054102108,0.35,3.3357413654448465,3.2417530310340226,3.9282034034840763,4.264894820516929,3.1395211117342114,4.45090199355036
after_preprocessing_feature_selection,Logistic_Regression,fc12e90c44c746b196f33c077b5f6fb3,runs:/fc12e90c44c746b196f33c077b5f6fb3/model_file,data/staged_pipeline/selected/test_selected.csv,200,88.635353022255,3.0509349971543998,2.9971880139783025,3.379182907519861,3.6577925621531904,2.88019806612283,3.693027072586119,3.0026339751202613,2.9757865122519433,3.2712434593122452,3.591481790645048,2.8954159934073687,4.106572945602238,200,10,3.054800909012556,3.0260205385275185,3.194713586708531,0.01527400454506278,0.015130102692637593,0.015973567933542654,0.5,3.029611256206408,2.9844490345567465,3.3244936668779688,3.6640820722095646,2.892795018851757,3.9136529667302966
after_preprocessing_feature_selection,Logistic_Regression,fc12e90c44c746b196f33c077b5f6fb3,runs:/fc12e90c44c746b196f33c077b5f6fb3/model_file,data/staged_pipeline/selected/test_selected.csv,200,88.635353022255,3.0509349971543998,2.9971880139783025,3.379182907519861,3.6577925621531904,2.88019806612283,3.693027072586119,3.0026339751202613,2.9757865122519433,3.2712434593122452,3.591481790645048,2.8954159934073687,4.106572945602238,200,10,3.054800909012556,3.0260205385275185,3.194713586708531,0.01527400454506278,0.015130102692637593,0.015973567933542654,0.35,3.0967541609425098,2.9976365040056407,3.65516526508145,4.383468527812508,2.900581923313439,4.725832957774401
after_preprocessing_feature_selection,Random_Forest,39c2bd44267b4b479e84297619cc7f76,runs:/39c2bd44267b4b479e84297619cc7f76/model_file,data/staged_pipeline/selected/test_selected.csv,200,1245.1801520073786,10.68441616545897,10.585488576907665,11.29415303003043,12.191941945347933,10.316548054106534,12.448264053091407,10.673054049839266,10.587440570816398,11.280795192578807,12.202103942399843,10.28359099291265,12.377489008940756,200,10,18.978818994946778,18.919229041785,19.479475845582783,0.09489409497473389,0.09459614520892501,0.09739737922791392,0.5,10.942628188058734,10.945296555291861,11.796155158663169,12.231891507981343,10.30813402030617,12.381538050249219
after_preprocessing_feature_selection,Random_Forest,39c2bd44267b4b479e84297619cc7f76,runs:/39c2bd44267b4b479e84297619cc7f76/model_file,data/staged_pipeline/selected/test_selected.csv,200,1245.1801520073786,10.68441616545897,10.585488576907665,11.29415303003043,12.191941945347933,10.316548054106534,12.448264053091407,10.673054049839266,10.587440570816398,11.280795192578807,12.202103942399843,10.28359099291265,12.377489008940756,200,10,18.978818994946778,18.919229041785,19.479475845582783,0.09489409497473389,0.09459614520892501,0.09739737922791392,0.35,10.990926676313393,10.883140552323312,11.652246885932982,12.207839800976215,10.307973017916083,13.666351092979312
after_preprocessing_feature_selection,Naive_Bayes,1dae1fe0af0548caa9bcae1dd19dca7e,runs:/1dae1fe0af0548caa9bcae1dd19dca7e/model_file,data/staged_pipeline/selected/test_selected.csv,200,90.75705101713538,3.0859675316605717,3.0292245210148394,3.2754745392594478,4.195347834611309,2.9249610379338264,4.561149049550295,3.118437117082067,3.091495018452406,3.288153087487444,3.587187826633453,3.0265230452641845,3.6598030710592866,200,10,3.6160553921945393,3.281842975411564,4.32713563204743,0.018080276960972697,0.01640921487705782,0.02163567816023715,0.5,3.1665416614850983,3.1197990174405277,3.513020841637626,3.9157136750873147,3.0229499097913504,4.5709050027653575
after_preprocessing_feature_selection,Naive_Bayes,1dae1fe0af0548caa9bcae1dd19dca7e,runs:/1dae1fe0af0548caa9bcae1dd19dca7e/model_file,data/staged_pipeline/selected/test_selected.csv,200,90.75705101713538,3.0859675316605717,3.0292245210148394,3.2754745392594478,4.195347834611309,2.9249610379338264,4.561149049550295,3.118437117082067,3.091495018452406,3.288153087487444,3.587187826633453,3.0265230452641845,3.6598030710592866,200,10,3.6160553921945393,3.281842975411564,4.32713563204743,0.018080276960972697,0.01640921487705782,0.02163567816023715,0.35,3.114784538629465,3.0924815218895674,3.2890873320866376,3.5244637168943873,3.0275100143626332,3.608995000831783
after_preprocessing_feature_selection,KNN,809ba6dd2b9e4bc08a4f4c710b607545,runs:/809ba6dd2b9e4bc08a4f4c710b607545/model_file,data/staged_pipeline/selected/test_selected.csv,200,364.21769694425166,4.359180926112458,4.259852517861873,4.634613555390387,6.244014158146456,4.205245058983564,6.334644975140691,4.275970055605285,4.2203314951621,4.414697736501694,5.109068711753927,4.176449030637741,6.238093948923051,200,10,13.881394488271326,13.84605246130377,14.063205244019628,0.06940697244135663,0.06923026230651885,0.07031602622009814,0.5,4.292069831863046,4.223664524033666,4.487815662287176,6.14624594687484,4.181615891866386,6.396451033651829
after_preprocessing_feature_selection,KNN,809ba6dd2b9e4bc08a4f4c710b607545,runs:/809ba6dd2b9e4bc08a4f4c710b607545/model_file,data/staged_pipeline/selected/test_selected.csv,200,364.21769694425166,4.359180926112458,4.259852517861873,4.634613555390387,6.244014158146456,4.205245058983564,6.334644975140691,4.275970055605285,4.2203314951621,4.414697736501694,5.109068711753927,4.176449030637741,6.238093948923051,200,10,13.881394488271326,13.84605246130377,14.063205244019628,0.06940697244135663,0.06923026230651885,0.07031602622009814,0.35,4.2766469495836645,4.24338603625074,4.418027732754126,4.796368847601116,4.186686943285167,4.939547972753644
after_preprocessing_feature_selection,Decision_Tree,fa20e846e2ee4434a014d6b2fc600185,runs:/fa20e846e2ee4434a014d6b2fc600185/model_file,data/staged_pipeline/selected/test_selected.csv,200,131.82694104034454,3.041887210565619,2.9714840347878635,3.429773927200585,3.8289471983443897,2.887715003453195,4.870273056440055,3.0264179763616994,2.966915024444461,3.3622232382185757,3.532842784188685,2.873529097996652,3.8751569809392095,200,10,3.040832607075572,3.030092513654381,3.115204971982166,0.01520416303537786,0.015150462568271905,0.01557602485991083,0.5,2.9799578816164285,2.947576460428536,3.1558615679387003,3.3612688188441036,2.8740609996020794,4.874438978731632
after_preprocessing_feature_selection,Decision_Tree,fa20e846e2ee4434a014d6b2fc600185,runs:/fa20e846e2ee4434a014d6b2fc600185/model_file,data/staged_pipeline/selected/test_selected.csv,200,131.82694104034454,3.041887210565619,2.9714840347878635,3.429773927200585,3.8289471983443897,2.887715003453195,4.870273056440055,3.0264179763616994,2.966915024444461,3.3622232382185757,3.532842784188685,2.873529097996652,3.8751569809392095,200,10,3.040832607075572,3.030092513654381,3.115204971982166,0.01520416303537786,0.015150462568271905,0.01557602485991083,0.35,3.0519700271543115,2.9735685093328357,3.4377164731267826,4.2257212963886515,2.8789470670744777,4.77620807942003
